name,brand,url,cluster,aura_confidence,aura_sensuality,aura_formality,aura_intensity,aura_uniqueness,aura_approachability,aura_maturity,aura_extroversion,performance,longevity,sillage,uniqueness_idf,dominant_accord_1,dominant_accord_2,dominant_accord_3
Thunder Extrait French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Thunder-Extrait-114491.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8133845710096222,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6165,0.623,0.6100000000000001,0.2741494405579219,aromatic,vanilla,iris
An Equestrian Series Haydan French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/An-Equestrian-Series-Haydan-101173.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8982720514222335,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7210000000000001,0.752,0.6900000000000001,0.27968781169513235,woody,leather,aromatic
An Equestrian Series Pierce French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/An-Equestrian-Series-Pierce-101174.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.38398560130456266,0.80251008160767,0.8193561693776197,0.8306854101446361,0.629,0.666,0.5920000000000001,0.17891536630447494,aromatic,citrus,fresh spicy
Elysian French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Elysian-100017.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9241194153381729,0.80251008160767,0.8193561693776197,0.8306854101446361,0.719,0.7939999999999999,0.644,0.41223146123276205,fruity,cherry,sweet
Elysian Onyx French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Elysian-Onyx-100019.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7909172040409281,0.80251008160767,0.8193561693776197,0.8306854101446361,0.567,0.61,0.524,0.24674640612500928,woody,amber,warm spicy
Enigma Une French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Enigma-Une-100177.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.673199082369736,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7004999999999999,0.708,0.693,0.25635019232911443,warm spicy,aromatic,fresh spicy
Happiness Oud French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Happiness-Oud-104494.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6239795693273451,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6465000000000001,0.708,0.5850000000000001,0.24936710968889816,fresh spicy,soft spicy,green
Paradox Vetivier French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Paradox-Vetivier-98349.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.40245225964707526,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5489999999999999,0.593,0.505,0.18141801963961088,citrus,aromatic,fresh spicy
Pinnace Oryn French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Pinnace-Oryn-101170.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.43255825646520873,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5295000000000001,0.525,0.534,0.220959720925403,citrus,fresh spicy,amber
Spectre French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Spectre-94698.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8432799542230779,0.2930285616470644,0.8193561693776197,0.8306854101446361,0.7330000000000001,0.749,0.7170000000000001,0.2861920665022472,woody,smoky,warm spicy
Spectre Ghost French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Spectre-Ghost-94697.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5709858562392217,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6819999999999999,0.7,0.664,0.22514523545684934,vanilla,fresh spicy,warm spicy
Spectre Wraith French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Spectre-Wraith-94699.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8258598368622136,0.80251008160767,0.8193561693776197,0.8306854101446361,0.665,0.7000000000000001,0.63,0.3317842625090697,warm spicy,woody,sweet
Azzure Oud French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Azzure-Oud-94714.html,Dark-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9232069729973409,0.80251008160767,0.8193561693776197,0.8306854101446361,0.8220000000000001,0.8390000000000001,0.805,0.3210192242115771,fruity,oud,leather
Liquid Brun French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Liquid-Brun-94713.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7214628321246588,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7130000000000001,0.741,0.685,0.2673189194827239,sweet,warm spicy,vanilla
Vulcan Black Friday French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Vulcan-Black-Friday-119220.html,Leather-Smoky,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9161129178417672,0.357089570166116,0.8193561693776197,0.8306854101446361,0.7404999999999999,0.749,0.732,0.3230363042762147,leather,warm spicy,rose
Zenith Blue French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Zenith-Blue-106865.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5811503172126165,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6160000000000001,0.641,0.5910000000000001,0.21155282568112438,fresh spicy,aromatic,citrus
Zenith Deep French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Zenith-Deep-120870.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6355326130993069,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5425,0.5700000000000001,0.515,0.224506986943276,fresh spicy,citrus,amber
Zenith Noire French Avenue for men,Avenue,https://www.fragrantica.com/perfume/French-Avenue/Zenith-Noire-121773.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6853762913306307,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6435,0.73,0.557,0.2574755429746314,amber,smoky,woody
Dreamer The Original Edition Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Dreamer-The-Original-Edition-642.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6867021864831937,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6320000000000001,0.658,0.6060000000000001,0.2852390829831157,aromatic,lavender,tobacco
The Dreamer Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/The-Dreamer-59417.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8025827424758628,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5145,0.537,0.492,0.2923934533837657,white floral,aromatic,iris
Versace L'Homme Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-L-Homme-647.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7486380912093307,0.80251008160767,0.8193561693776197,0.8306854101446361,0.671,0.675,0.667,0.24117685334158645,citrus,warm spicy,woody
Eros Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5537101220919111,0.80251008160767,0.8193561693776197,0.8306854101446361,0.643,0.654,0.632,0.22732472271913595,vanilla,aromatic,green
Eros Eau de Parfum Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Eau-de-Parfum-62762.html,Sweet-Gourmand,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7427846075438098,0.80251008160767,0.8193561693776197,0.8306854101446361,0.665,0.6880000000000001,0.642,0.27811087138472446,citrus,aromatic,green
Eros Energy Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Energy-92647.html,Citrus-Aromatic,0.8315622415746484,0.799068328345642,0.840168373075544,0.8565707547161872,0.30363506279339514,0.80251008160767,0.8193561693776197,0.8306854101446361,0.548,0.5650000000000001,0.531,0.1798972169832151,citrus,aromatic,fresh spicy
Eros Flame Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Flame-52180.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.42555911670381635,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6715,0.7030000000000001,0.64,0.19587826599346095,citrus,fresh spicy,vanilla
Eros Najim Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Najim-99116.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.9092180787716112,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6185,0.66,0.577,0.3129697473446514,warm spicy,caramel,citrus
Eros Parfum Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5922621858196152,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6745,0.705,0.644,0.22555435451779882,aromatic,fresh spicy,green
Jeans Couture Man Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Jeans-Couture-Man-641.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6600100817741741,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5774999999999999,0.578,0.577,0.23499569895525155,aromatic,fresh spicy,powdery
Baby Blue Jeans Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Baby-Blue-Jeans-634.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5657811290535569,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5775000000000001,0.5670000000000001,0.5880000000000001,0.22696701581711115,citrus,woody,powdery
Black Jeans Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Black-Jeans-636.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.552270458603554,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6234999999999999,0.622,0.625,0.24051513771084815,aromatic,fresh spicy,woody
Blue Jeans Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Blue-Jeans-637.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5099666504157094,0.80251008160767,0.8193561693776197,0.8306854101446361,0.53,0.552,0.508,0.22327754480190873,aromatic,fresh spicy,woody
Green Jeans Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Green-Jeans-1760.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7391240959960694,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6335,0.607,0.66,0.2872827650734224,aromatic,citrus,fresh spicy
Metal Jeans Men Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Metal-Jeans-Men-1761.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6162772372321084,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5755,0.556,0.595,0.3004927930038127,aquatic,citrus,ozonic
Versace Man Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Man-643.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.8535540378600577,0.80251008160767,0.8193561693776197,0.8306854101446361,0.664,0.67,0.658,0.2858676441733458,amber,warm spicy,tobacco
Versace Man Eau Fraiche Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5252173556171107,0.80251008160767,0.8193561693776197,0.8306854101446361,0.49,0.488,0.492,0.23343308499680682,citrus,aromatic,woody
Versace Man Eau Fraiche Extreme Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-Extreme-107802.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6324791195512836,0.80251008160767,0.8193561693776197,0.8306854101446361,0.532,0.542,0.522,0.2484334955423218,aromatic,musky,citrus
Versace Pour Homme Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4464202931989627,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5115000000000001,0.52,0.503,0.23719681834820336,citrus,aromatic,fresh spicy
Versace Pour Homme Dylan Blue Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,Blue-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6635953587630866,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5840000000000001,0.6120000000000001,0.556,0.23937999628054635,amber,citrus,fresh spicy
Versace Pour Homme Oud Noir Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Oud-Noir-17338.html,Spicy-Oriental,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7486228916680687,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5685,0.577,0.56,0.24859462334339455,warm spicy,oud,fresh spicy
V/S Homme Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/V-S-Homme-646.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.552570971055499,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5985,0.605,0.5920000000000001,0.21894744809233782,aromatic,fresh spicy,woody
Versus Uomo Versace for men,Versace,https://www.fragrantica.com/perfume/Versace/Versus-Uomo-1417.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.50160958139536,0.80251008160767,0.8193561693776197,0.8306854101446361,0.663,0.652,0.674,0.20310910083359415,citrus,woody,aromatic
By Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/By-490.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7130674265170953,0.80251008160767,0.8193561693776197,0.8306854101446361,0.7015,0.7310000000000001,0.672,0.24784965327986597,fresh spicy,woody,lavender
Dolce&Gabbana pour Homme (1994) Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-pour-Homme-1994-483.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5815993409908966,0.80251008160767,0.8193561693776197,0.8306854101446361,0.6910000000000001,0.7000000000000001,0.682,0.22823785746378628,aromatic,citrus,fresh spicy
Dolce&Gabbana Pour Homme (2012) Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-Pour-Homme-2012-15336.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5402175552957231,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5465,0.573,0.52,0.2448496064377628,citrus,fresh spicy,aromatic
Dolce&Gabbana Pour Homme Intenso Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-Pour-Homme-Intenso-28935.html,Green-Fresh,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6798323636958218,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5325,0.543,0.522,0.26040784766654296,aromatic,fresh spicy,herbal
D&G Masculine Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Masculine-488.html,Citrus-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.4518158566313465,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5814999999999999,0.57,0.593,0.20468062226152883,aromatic,citrus,green
D&G Anthology L'Amoureux 6 Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Anthology-L-Amoureux-6-6087.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.6813493137091787,0.80251008160767,0.8193561693776197,0.8306854101446361,0.5485,0.55,0.547,0.2300692299420557,woody,aromatic,fresh spicy
D&G Anthology L'Empereur 4 Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Anthology-L-Empereur-4-14407.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.7461671225068209,0.80251008160767,0.8193561693776197,0.8306854101446361,0.563,0.5,0.626,0.2899660737211358,woody,powdery,citrus
D&G Anthology La Force 11 Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Anthology-La-Force-11-6842.html,Barbershop,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5560951825816536,0.80251008160767,0.8193561693776197,0.8306854101446361,0.509,0.459,0.5589999999999999,0.23024415833124606,warm spicy,vanilla,woody
D&G Anthology Le Bateleur 1 Dolce&Gabbana for men,Dolce&Gabbana,https://www.fragrantica.com/perfume/Dolce-Gabbana/D-G-Anthology-Le-Bateleur-1-6085.html,Woody-Aromatic,0.8315622415746484,0.8036821267816001,0.840168373075544,0.8565707547161872,0.5160933752985208,0.80251008160767,0.8193561693776197,0.8306854101446361,0.471,0.467,0.475,0.23035983662456214,aromatic,woody,aquatic
